SAMPLE_ID,ANALYSIS_ID,ANALYSIS_CONTRACT,STATION_NAME,DEPLOYMENT_DATE_START,DEPLOYMENT_TIME_START,CAST_NUMBER,GEAR,TOW_TYPE,NET_MESH_SIZE,SAMPLING_NET_ID,MIN_SAMPLE_DEPTH,MAX_SAMPLE_DEPTH,DEPTH_CALC_NET_FILTERED_VOL,FLOWMETER_CALC_VOL,TAXON_ID,KINGDOM,PHYLUM,CLASS,ORDER,FAMILY,C1_SAMPLE_ABUND (nbr of ind.),C1_ABUND (ind./m3 depth vol.),C1_ABUND (ind./m3 flowmeter vol.),C1_BIOMASS (µg C m-3 depth vol.),C1_BIOMASS (µg C m-3 flowmeter vol.),C2_SAMPLE_ABUND (nbr of ind.),C2_ABUND (ind./m3 depth vol.),C2_ABUND (ind./m3 flowmeter vol.),C2_BIOMASS (µg C m-3 depth vol.),C2_BIOMASS (µg C m-3 flowmeter vol.),C3_SAMPLE_ABUND (nbr of ind.),C3_ABUND (ind./m3 depth vol.),C3_ABUND (ind./m3 flowmeter vol.),C3_BIOMASS (µg C m-3 depth vol.),C3_BIOMASS (µg C m-3 flowmeter vol.),C4_SAMPLE_ABUND (nbr of ind.),C4_ABUND (ind./m3 depth vol.),C4_ABUND (ind./m3 flowmeter vol.),C4_BIOMASS (µg C m-3 depth vol.),C4_BIOMASS (µg C m-3 flowmeter vol.),C5_SAMPLE_ABUND (nbr of ind.),C5_ABUND (ind./m3 depth vol.),C5_ABUND (ind./m3 flowmeter vol.),C5_BIOMASS (µg C m-3 depth vol.),C5_BIOMASS (µg C m-3 flowmeter vol.),M_SAMPLE_ABUND (nbr of ind.),M_ABUND (ind./m3 depth vol.),M_ABUND (ind./m3 flowmeter vol.),M_BIOMASS (µg C m-3 depth vol.),M_BIOMASS (µg C m-3 flowmeter vol.),F_SAMPLE_ABUND (nbr of ind.),F_ABUND (ind./m3 depth vol.),F_ABUND (ind./m3 flowmeter vol.),F_BIOMASS (µg C m-3 depth vol.),F_BIOMASS (µg C m-3 flowmeter vol.),COP_NS_SAMPLE_ABUND (nbr of ind.),COP_NS_ABUND (ind./m3 depth vol.),COP_NS_ABUND (ind./m3 flowmeter vol.),COP_NS_BIOMASS (µg C m-3 depth vol.),COP_NS_BIOMASS (µg C m-3 flowmeter vol.),COPEPODID_SAMPLE_ABUND (nbr of ind.),COPEPODID_ABUND (ind./m3 depth vol.),COPEPODID_ABUND (ind./m3 flowmeter vol.),COPEPODID_BIOMASS (µg C m-3 depth vol.),COPEPODID_BIOMASS (µg C m-3 flowmeter vol.),N1_SAMPLE_ABUND (nbr of ind.),N1_ABUND (ind./m3 depth vol.),N1_ABUND (ind./m3 flowmeter vol.),N2_SAMPLE_ABUND (nbr of ind.),N2_ABUND (ind./m3 depth vol.),N2_ABUND (ind./m3 flowmeter vol.),N3_SAMPLE_ABUND (nbr of ind.),N3_ABUND (ind./m3 depth vol.),N3_ABUND (ind./m3 flowmeter vol.),N4_SAMPLE_ABUND (nbr of ind.),N4_ABUND (ind./m3 depth vol.),N4_ABUND (ind./m3 flowmeter vol.),N5_SAMPLE_ABUND (nbr of ind.),N5_ABUND (ind./m3 depth vol.),N5_ABUND (ind./m3 flowmeter vol.),N6_SAMPLE_ABUND (nbr of ind.),N6_ABUND (ind./m3 depth vol.),N6_ABUND (ind./m3 flowmeter vol.),NAUP_NS_SAMPLE_ABUND (nbr of ind.),NAUP_NS_ABUND (ind./m3 depth vol.),NAUP_NS_ABUND (ind./m3 flowmeter vol.),NAUPLIUS_SAMPLE_ABUND (nbr of ind.),NAUPLIUS_ABUND (ind./m3 depth vol.),NAUPLIUS_ABUND (ind./m3 flowmeter vol.),ALL_STAGES_SAMPLE_ABUND (nbr of ind.),ALL_STAGES_ABUND (ind./m3 depth vol.),ALL_STAGES_ABUND (ind./m3 flowmeter vol.)
52486,2191,MI-Geoffroy,OF3,2025-09-14,16:31:54,1,2x1m2,O-Tow,500,500-RED,0,100,NA,62.4,Calanus finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,125,NA,2.003205128,NA,10.05124199,94.69230769,NA,1.517504931,NA,18.57808447,0,NA,0,NA,0,19.69230769,NA,0.315581854,NA,26.29480079,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,239.3846154,NA,3.836291913,NA,54.92412724,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,239.3846154,NA,3.836291913
52486,2191,MI-Geoffroy,OF3,2025-09-14,16:31:54,1,2x1m2,O-Tow,500,500-RED,0,100,NA,62.4,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,1912.846154,NA,30.6545858,NA,300.6534335,5385.692308,NA,86.3091716,NA,2542.004478,1177.769231,NA,18.8745069,NA,1954.973106,502.9230769,NA,8.059664694,NA,2449.857591,0,NA,0,NA,0,39.38461538,NA,0.631163708,NA,417.7221554,0,NA,0,NA,0,9018.615385,NA,144.5290927,NA,7665.210764,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,9018.615385,NA,144.5290927
52486,2191,MI-Geoffroy,OF3,2025-09-14,16:31:54,1,2x1m2,O-Tow,500,500-RED,0,100,NA,62.4,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,25,NA,0.400641026,NA,5.426286058,673.4615385,NA,10.79265286,NA,711.6665582,527.9230769,NA,8.46030572,NA,1892.08536,334.7692308,NA,5.364891519,NA,2455.184824,118.1538462,NA,1.893491124,NA,1935.147304,0,NA,0,NA,0,78.76923077,NA,1.262327416,NA,3319.872278,0,NA,0,NA,0,1758.076923,NA,28.17430966,NA,10319.38261,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1758.076923,NA,28.17430966
52486,2191,MI-Geoffroy,OF3,2025-09-14,16:31:54,1,2x1m2,O-Tow,500,500-RED,0,100,NA,62.4,Calanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,19.69230769,NA,0.315581854,NA,24.05236134,19.69230769,NA,0.315581854,NA,24.05236134,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,19.69230769,NA,0.315581854
52486,2191,MI-Geoffroy,OF3,2025-09-14,16:31:54,1,2x1m2,O-Tow,500,500-RED,0,100,NA,62.4,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,NA,0,NA,0,0,NA,0,NA,0,19.69230769,NA,0.315581854,NA,2.897609467,0,NA,0,NA,0,98.46153846,NA,1.57790927,NA,110.3126154,19.69230769,NA,0.315581854,NA,29.63148876,0,NA,0,NA,0,0,NA,0,NA,0,137.8461538,NA,2.209072978,NA,142.8417136,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,137.8461538,NA,2.209072978
52486,2191,MI-Geoffroy,OF3,2025-09-14,16:31:54,1,2x1m2,O-Tow,500,500-RED,0,100,NA,62.4,Paraeuchaeta sp.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,0,NA,0,NA,0,25,NA,0.400641026,NA,12.96888622,19.69230769,NA,0.315581854,NA,16.78169625,19.69230769,NA,0.315581854,NA,42.23668008,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,64.38461538,NA,1.031804734,NA,71.98726255,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,64.38461538,NA,1.031804734
52486,2191,MI-Geoffroy,OF3,2025-09-14,16:31:54,1,2x1m2,O-Tow,500,500-RED,0,100,NA,62.4,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,200,NA,3.205128205,NA,5.577916667,2082.538462,NA,33.37401381,NA,100.1177028,0,NA,0,NA,0,219.6923077,NA,3.520710059,NA,22.52187663,0,NA,0,NA,0,2502.230769,NA,40.09985207,NA,128.2174961,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2502.230769,NA,40.09985207
52486,2191,MI-Geoffroy,OF3,2025-09-14,16:31:54,1,2x1m2,O-Tow,500,500-RED,0,100,NA,62.4,Scolecithricella minor,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,25,NA,0.400641026,NA,2.184627404,0,NA,0,NA,0,25,NA,0.400641026,NA,2.184627404,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,25,NA,0.400641026
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Calanus finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,200,NA,0.367714653,NA,1.845037691,133.3333333,NA,0.245143102,NA,3.001169333,0,NA,0,NA,0,42.66666667,NA,0.078445793,NA,6.536232886,0,NA,0,NA,0,21.33333333,NA,0.039222896,NA,7.906526739,0,NA,0,NA,0,397.3333333,NA,0.730526445,NA,19.28896665,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,397.3333333,NA,0.730526445
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,2733.333333,NA,5.025433597,NA,49.28834712,3933.333333,NA,7.231721517,NA,212.990904,730.6666667,NA,1.343384201,NA,139.1442964,1152,NA,2.118036404,NA,643.8093591,0,NA,0,NA,0,170.6666667,NA,0.313783171,NA,207.6706579,0,NA,0,NA,0,8720,NA,16.03235889,NA,1252.903564,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,8720,NA,16.03235889
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,33.33333333,NA,0.061285776,NA,0.830055157,1797.333333,NA,3.304529019,NA,217.9003461,1856,NA,3.412391984,NA,763.1564543,725.3333333,NA,1.333578476,NA,610.2978271,42.66666667,NA,0.078445793,NA,80.17157428,0,NA,0,NA,0,192,NA,0.353006067,NA,928.3923027,0,NA,0,NA,0,4646.666667,NA,8.543237115,NA,2600.74856,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,4646.666667,NA,8.543237115
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Chiridius obtusifrons,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,21.33333333,NA,0.039222896,NA,1.322951817,21.33333333,NA,0.039222896,NA,3.708916688,0,NA,0,NA,0,21.33333333,NA,0.039222896,NA,8.625105497,0,NA,0,NA,0,64,NA,0.117668689,NA,13.656974,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,64,NA,0.117668689
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Gaetanus tenuispinus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,21.33333333,NA,0.039222896,NA,1.987212747,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,21.33333333,NA,0.039222896,NA,1.987212747,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,21.33333333,NA,0.039222896
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Heterorhabdus norvegicus,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,21.33333333,NA,0.039222896,NA,11.97250043,0,NA,0,NA,0,21.33333333,NA,0.039222896,NA,11.97250043,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,21.33333333,NA,0.039222896
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,88,NA,0.161794448,NA,3.536951204,1641.333333,NA,3.017711589,NA,210.9700882,192,NA,0.353006067,NA,33.14542703,362.6666667,NA,0.666789238,NA,141.4772068,0,NA,0,NA,0,2284,NA,4.199301342,NA,389.1296732,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,2284,NA,4.199301342
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Paraeuchaeta sp.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,21.33333333,NA,0.039222896,NA,5.249493608,21.33333333,NA,0.039222896,NA,19.48726614,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,42.66666667,NA,0.078445793,NA,24.73675975,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,42.66666667,NA,0.078445793
52497,2190,MI-Geoffroy,OF1,2025-09-15,10:09:44,1,2x1m2,O-Tow,500,500-RED,0,101,NA,543.9,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,66.66666667,NA,0.122571551,NA,0.213312496,1700,NA,3.125574554,NA,9.376317338,0,NA,0,NA,0,66.66666667,NA,0.122571551,NA,0.784086536,0,NA,0,NA,0,1833.333333,NA,3.370717656,NA,10.37371637,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,1833.333333,NA,3.370717656
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Calanus finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,2833.333333,NA,3.148148148,NA,15.79608519,666.6666667,NA,0.740740741,NA,9.068533333,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,3500,NA,3.888888889,NA,24.86461852,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,3500,NA,3.888888889
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,333.3333333,NA,0.37037037,NA,0.815292593,14657.53846,NA,16.28615385,NA,159.731014,14378.46154,NA,15.97606838,NA,470.5321184,836.2051282,NA,0.929116809,NA,96.23554055,3584,NA,3.982222222,NA,1210.456974,0,NA,0,NA,0,196.9230769,NA,0.218803419,NA,144.8103472,0,NA,0,NA,0,33986.46154,NA,37.76273504,NA,2082.581287,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,33986.46154,NA,37.76273504
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,166.6666667,NA,0.185185185,NA,2.50815,4166.666667,NA,4.62962963,NA,305.2773611,1760.307692,NA,1.955897436,NA,437.4221248,433.2307692,NA,0.481367521,NA,220.2926618,39.38461538,NA,0.043760684,NA,44.72340436,0,NA,0,NA,0,39.38461538,NA,0.043760684,NA,115.0889056,0,NA,0,NA,0,6605.641026,NA,7.33960114,NA,1125.312608,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,6605.641026,NA,7.33960114
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Chiridius obtusifrons,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,39.38461538,NA,0.043760684,NA,4.138009819,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,39.38461538,NA,0.043760684,NA,4.138009819,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,39.38461538,NA,0.043760684
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Gaetanus tenuispinus,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,196.9230769,NA,0.218803419,NA,48.80278099,0,NA,0,NA,0,196.9230769,NA,0.218803419,NA,48.80278099,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,196.9230769,NA,0.218803419
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Heterorhabdus norvegicus,Animalia,Arthropoda,Copepoda,Calanoida,Heterorhabdidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,39.38461538,NA,0.043760684,NA,3.388973511,0,NA,0,NA,0,78.76923077,NA,0.087521368,NA,26.71525328,0,NA,0,NA,0,118.1538462,NA,0.131282051,NA,30.10422679,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,118.1538462,NA,0.131282051
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,706.0512821,NA,0.784501425,NA,17.14980521,2832.820513,NA,3.147578348,NA,220.0491538,78.76923077,NA,0.087521368,NA,8.217799549,1536,NA,1.706666667,NA,362.115072,0,NA,0,NA,0,5153.641026,NA,5.726267806,NA,607.5318305,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,5153.641026,NA,5.726267806
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Paraeuchaeta sp.,Animalia,Arthropoda,Copepoda,Calanoida,Euchaetidae,0,NA,0,NA,0,0,NA,0,NA,0,118.1538462,NA,0.131282051,NA,6.981185641,39.38461538,NA,0.043760684,NA,5.856819638,39.38461538,NA,0.043760684,NA,21.74179293,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,196.9230769,NA,0.218803419,NA,34.57979821,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,196.9230769,NA,0.218803419
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,1666.666667,NA,1.851851852,NA,3.222796296,9912.102564,NA,11.01344729,NA,33.03891013,0,NA,0,NA,0,666.6666667,NA,0.740740741,NA,4.738496296,0,NA,0,NA,0,12245.4359,NA,13.60603989,NA,41.00020272,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,12245.4359,NA,13.60603989
52529,2188,MI-Geoffroy,GF3,2025-09-17,03:25:45,1,2x1m2,O-Tow,500,500-RED,0,100,NA,900,Scaphocalanus magnus,Animalia,Arthropoda,Copepoda,Calanoida,Scolecitrichidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,39.38461538,NA,0.043760684,NA,7.207428376,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,39.38461538,NA,0.043760684,NA,7.207428376,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,39.38461538,NA,0.043760684
52595,2186,MI-Geoffroy,BC_2,2025-09-22,17:14:54,1,2x1m2,O-Tow,500,500-YELLOW,0,51.2,NA,1071,Calanus finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,484.8484848,NA,0.452706335,NA,2.271490253,0,NA,0,NA,0,21.33333333,NA,0.019919079,NA,0.571012263,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,506.1818182,NA,0.472625414,NA,2.842502515,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,506.1818182,NA,0.472625414
52595,2186,MI-Geoffroy,BC_2,2025-09-22,17:14:54,1,2x1m2,O-Tow,500,500-YELLOW,0,51.2,NA,1071,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,242.4242424,NA,0.226353168,NA,0.498268964,17212.12121,NA,16.07107489,NA,157.6215669,13474.90909,NA,12.58161446,NA,370.5576095,2932.363636,NA,2.737967914,NA,283.5917074,533.3333333,NA,0.497976969,NA,151.3676688,0,NA,0,NA,0,106.6666667,NA,0.099595394,NA,65.91507401,0,NA,0,NA,0,34501.81818,NA,32.2145828,NA,1029.551896,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,34501.81818,NA,32.2145828
52595,2186,MI-Geoffroy,BC_2,2025-09-22,17:14:54,1,2x1m2,O-Tow,500,500-YELLOW,0,51.2,NA,1071,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,1696.969697,NA,1.584472173,NA,21.46010695,9454.545455,NA,8.827773534,NA,582.1025923,3649.939394,NA,3.40797329,NA,762.1682459,3991.272727,NA,3.72667855,NA,1705.474302,298.6666667,NA,0.278867102,NA,285.0020866,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,19091.39394,NA,17.82576465,NA,3356.207334,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,19091.39394,NA,17.82576465
52595,2186,MI-Geoffroy,BC_2,2025-09-22,17:14:54,1,2x1m2,O-Tow,500,500-YELLOW,0,51.2,NA,1071,Metridia longa,Animalia,Arthropoda,Copepoda,Calanoida,Metridinidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,64,NA,0.059757236,NA,4.177665434,21.33333333,NA,0.019919079,NA,1.870297516,0,NA,0,NA,0,0,NA,0,NA,0,85.33333333,NA,0.079676315,NA,6.04796295,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,85.33333333,NA,0.079676315
52595,2186,MI-Geoffroy,BC_2,2025-09-22,17:14:54,1,2x1m2,O-Tow,500,500-YELLOW,0,51.2,NA,1071,Pseudocalanus spp.,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,969.6969697,NA,0.90541267,NA,1.575698724,25012.36364,NA,23.35421441,NA,70.05960719,0,NA,0,NA,0,969.6969697,NA,0.90541267,NA,5.791897688,0,NA,0,NA,0,26951.75758,NA,25.16503975,NA,77.4272036,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,26951.75758,NA,25.16503975
52708,2194,MI-Geoffroy,SPR-004,2025-10-04,13:08:58,1,2x1m2,O-Tow,500,500-RED,0,100,NA,0.6,Calanus finmarchicus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,218.75,NA,364.5833333,NA,1829.326042,62.5,NA,104.1666667,NA,1275.2625,25.6,NA,42.66666667,NA,1223.108267,25.6,NA,42.66666667,NA,3555.057067,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,332.45,NA,554.0833333,NA,7882.753875,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,332.45,NA,554.0833333
52708,2194,MI-Geoffroy,SPR-004,2025-10-04,13:08:58,1,2x1m2,O-Tow,500,500-RED,0,100,NA,0.6,Calanus glacialis,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,450.3,NA,750.5,NA,7360.73889,3471.75,NA,5786.25,NA,170418.4287,3597.25,NA,5995.416667,NA,620989.9101,499.2,NA,832,NA,252899.0464,12.8,NA,21.33333333,NA,8710.701867,25.6,NA,42.66666667,NA,28238.01771,0,NA,0,NA,0,8056.9,NA,13428.16667,NA,1088616.844,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,8056.9,NA,13428.16667
52708,2194,MI-Geoffroy,SPR-004,2025-10-04,13:08:58,1,2x1m2,O-Tow,500,500-RED,0,100,NA,0.6,Calanus hyperboreus,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,0,NA,0,NA,0,0,NA,0,NA,0,44.05,NA,73.41666667,NA,16419.09936,358.4,NA,597.3333333,NA,273363.1667,89.6,NA,149.3333333,NA,152618.6174,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,492.05,NA,820.0833333,NA,442400.8835,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,492.05,NA,820.0833333
52708,2194,MI-Geoffroy,SPR-004,2025-10-04,13:08:58,1,2x1m2,O-Tow,500,500-RED,0,100,NA,0.6,Jaschnovia tolli,Animalia,Arthropoda,Copepoda,Calanoida,Aetideidae,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,12.8,NA,21.33333333,NA,252.1649067,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,12.8,NA,21.33333333,NA,252.1649067,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,0,NA,0,12.8,NA,21.33333333
